Murrunkan-1,Pavattakulam-1,Nachchiduva-1,Vavniya-1,Mannr-1,Apura-1,Kappachichiya-1,Murrunkan,Pavattakulam,Nachchiduva,Vavniya,Mannr,Apura,Kappachichiya
0,0,0,0,0,0,1.92,0,0,0,0,0,0,0.0192
0,0,0,0,0,0,1.92,0,0,0,0,0,0,0.019
0,0,0,0,0,0,1.9,0,0,0,1.3,0,0,0.0231
0,0,0,1.3,0,0,2.31,0,0,0,0,0,0,0.041
0,0,0,0,0,0,4.1,0,0,0,0,0,0,0.0404
0,0,0,0,0,0,4.04,0,0,0,0,0,0,0.0345
0,0,0,0,0,0,3.45,0,0,0,0,0,0,0.0278
0,0,0,0,0,0,2.78,0,0,0,0,0,0,0.0238
0,0,0,0,0,0,2.38,0,0,0,0,0,0,0.0224
0,0,0,0,0,0,2.24,0,0,0,0,0,0,0.0224
0,0,0,0,0,0,2.24,0,0,0,0,0,0,0.0237
0,0,0,0,0,0,2.37,0,0,0,0,0,0,0.0436
0,0,0,0,0,0,4.36,0,0,0,0,0,0,0.0415
0,0,0,0,0,0,4.15,0,0,0,0,0,0,0.0378
0,0,0,0,0,0,3.78,0,0,0,0,0,0,0.0335
0,0,0,0,0,0,3.35,0,0,0,0,0,0,0.0294
0,0,0,0,0,0,2.94,0,0,0,0,0,0,0.0253
0,0,0,0,0,0,2.53,0,0,0,0,0,0,0.0204
0,0,0,0,0,0,2.04,0,0,0,0,0,0,0.0192
0,0,0,0,0,0,1.92,0,0,0,6.8,0,0,0.0177
0,0,0,6.8,0,0,1.77,0,0,0,0,0,0,0.0171
0,0,0,0,0,0,1.71,0,0,0,0,0,0,0.0242
0,0,0,0,0,0,2.42,0,0,0,0,0,0,0.0319
0,0,0,0,0,0,3.19,0,0,0,0,0,0,0.0367
0,0,0,0,0,0,3.67,0,0,0,0,0,0,0.035
0,0,0,0,0,0,3.5,0,0,0,0,0,0,0.0273
0,0,0,0,0,0,2.73,0,0,0,0,0,0,0.0252
0,0,0,0,0,0,2.52,0,0,0,0,0,0,0.0212
0,0,0,0,0,0,2.12,0,0,0,0,0,0,0.02
0,0,0,0,0,0,2,0,0,0,0,0,0,0.0192
0,0,0,0,0,0,1.92,0,0,0,0,0,0,0.0188
0,0,0,0,0,0,1.88,0,0,0,0,0,0,0.0304
0,0,0,0,0,0,3.04,0,0,0,0,0,0,0.0263
0,0,0,0,0,0,2.63,0,0,0,0,0,0,0.0291
0,0,0,0,0,0,2.91,0,0,0,0,0,0,0.0275
0,0,0,0,0,0,2.75,0,0,0,0,0,0,0.0249
0,0,0,0,0,0,2.49,0,0,0,0,0,0,0.0213
0,0,0,0,0,0,2.13,0,0,0,0,0,0,0.0165
0,0,0,0,0,0,1.65,0,0,0,0,0,0,0.0134
0,0,0,0,0,0,1.34,0,0,0,0,0,0,0.0111
0,0,0,0,0,0,1.11,0,0,0,0,0,0,0.01
0,0,0,0,0,0,1,0,0.3,0,4.9,0,0,0.0091
0,0.3,0,4.9,0,0,0.91,0,0,0,16.5,0,2.1,0.0081
0,0,0,16.5,0,2.1,0.81,0,0,0,0,0,0,0.0066
0,0,0,0,0,0,0.66,0,0.4,0,0,0,0,0.0059
0,0.4,0,0,0,0,0.59,0,0.2,0,0,0,0,0.0058
0,0.2,0,0,0,0,0.58,0,65,11.24,44.1,6.1,14,0.0089
0,65,11.24,44.1,6.1,14,0.89,2.07,0,3.21,4.2,4.2,0,0.0133
2.07,0,3.21,4.2,4.2,0,1.33,0,0.1,0,31.7,13,1,0.0146
0,0.1,0,31.7,13,1,1.46,0,0,0,1.6,0,0.5,0.0116
0,0,0,1.6,0,0.5,1.16,0,0,0,0,0,0,0.0104
0,0,0,0,0,0,1.04,0,0,0,0.6,0,4.3,0.0089
0,0,0,0.6,0,4.3,0.89,0,0,0,0,0,0,0.0072
0,0,0,0,0,0,0.72,0,0,0,0,0,0,0.0065
0,0,0,0,0,0,0.65,4.14,0,0,0,0,0,0.0058
4.14,0,0,0,0,0,0.58,0,0,0,0.5,0,0.5,0.0058
0,0,0,0.5,0,0.5,0.58,0,0,0,0.5,0,1.3,0.0056
0,0,0,0.5,0,1.3,0.56,0,0,0,0,0,0,0.0054
0,0,0,0,0,0,0.54,0,0,0,0,0,0,0.005
0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.0047
0,0,0,0,0,0,0.47,0,0,0,0,0,0,0.0045
0,0,0,0,0,0,0.45,0,0,0,0.2,0,0,0.0039
0,0,0,0.2,0,0,0.39,0,0,0,0,0,0,0.0038
0,0,0,0,0,0,0.38,0,0,0,0,0,0,0.0036
0,0,0,0,0,0,0.36,0,0,0,0,0,0,0.0036
0,0,0,0,0,0,0.36,0,0,0,0,3.7,0,0.0034
0,0,0,0,3.7,0,0.34,0,0,0,0,0,0,0.0034
0,0,0,0,0,0,0.34,0,0,0,0.6,0,0,0.0032
0,0,0,0.6,0,0,0.32,0,0,0,0,0,0,0.0029
0,0,0,0,0,0,0.29,0,0,0,0,0,0,0.0029
0,0,0,0,0,0,0.29,0,0,0,0,0,0,0.0028
0,0,0,0,0,0,0.28,0,0,0,0,0,0,0.0027
0,0,0,0,0,0,0.27,0,0,0,0,0,0,0.0026
0,0,0,0,0,0,0.26,0,0,0,0,0,0,0.0026
0,0,0,0,0,0,0.26,0,0,0,0,0,0,0.0027
0,0,0,0,0,0,0.27,0,0,0,0,0,0,0.0026
0,0,0,0,0,0,0.26,0,0,0,0,0,0,0.0027
0,0,0,0,0,0,0.27,0,0,0,0,0,0.8,0.0027
0,0,0,0,0,0.8,0.27,11.97,0,0,0,0.7,0,0.0027
11.97,0,0,0,0.7,0,0.27,0,0,0,0,0,0,0.0026
0,0,0,0,0,0,0.26,0,0,0,0,0,0,0.0026
0,0,0,0,0,0,0.26,0,0,0,0.5,0,0,0.0026
0,0,0,0.5,0,0,0.26,0,0,0,0,0,36.8,0.0026
0,0,0,0,0,36.8,0.26,23.4,0,10.6,81.3,7.5,43.7,0.0026
23.4,0,10.6,81.3,7.5,43.7,0.26,0,0,28.91,4.7,0,5.5,0.0026
0,0,28.91,4.7,0,5.5,0.26,32.67,0,19.27,0,0.6,1,0.03
32.67,0,19.27,0,0.6,1,3,4.5,0.1,0,0,1.2,10.7,0.0278
4.5,0.1,0,0,1.2,10.7,2.78,0,0,0,0,4.1,1.2,0.0111
0,0,0,0,4.1,1.2,1.11,49.5,0,37.42,15.8,1.1,25.5,0.0072
49.5,0,37.42,15.8,1.1,25.5,0.72,0,0,9.96,0.6,0,19.4,0.0075
0,0,9.96,0.6,0,19.4,0.75,18,0.1,0,0,30.7,1,0.0067
18,0.1,0,0,30.7,1,0.67,39.6,0,49.79,6.8,27.9,0,0.0076
39.6,0,49.79,6.8,27.9,0,0.76,0.72,0,0,0,8,5,0.0104
0.72,0,0,0,8,5,1.04,20.7,0.1,11.4,9.4,55.4,2.5,0.0109
20.7,0.1,11.4,9.4,55.4,2.5,1.09,28.8,31,69.22,37.5,38.2,61.9,0.0653
28.8,31,69.22,37.5,38.2,61.9,6.53,16.2,25,0,3.5,17.3,56.1,0.2136
16.2,25,0,3.5,17.3,56.1,21.36,9.9,0,37.26,9.2,13.6,47.2,0.1943
9.9,0,37.26,9.2,13.6,47.2,19.43,45.9,0.8,0,25.6,65.3,39.1,0.2361
45.9,0.8,0,25.6,65.3,39.1,23.61,23.4,36,0,8.8,28,0,0.3601
23.4,36,0,8.8,28,0,36.01,0,0,0,0,0,0,0.0932
0,0,0,0,0,0,9.32,0,0,0,0.6,0,0.4,0.0873
0,0,0,0.6,0,0.4,8.73,0,0.3,0,9.7,0,0,0.0716
0,0.3,0,9.7,0,0,7.16,7.2,0,12.85,0.4,0.3,0.7,0.059
7.2,0,12.85,0.4,0.3,0.7,5.9,9,95,0,11.5,3.5,0.6,0.0491
9,95,0,11.5,3.5,0.6,4.91,62.1,0,24.73,19.5,94.1,4.4,0.0403
62.1,0,24.73,19.5,94.1,4.4,4.03,17.1,0.4,32.44,31.5,21.7,23.3,0.0438
17.1,0.4,32.44,31.5,21.7,23.3,4.38,7.2,0.1,0,0,0,8.9,0.0415
7.2,0.1,0,0,0,8.9,4.15,0,0,15.74,1.7,0,2,0.0695
0,0,15.74,1.7,0,2,6.95,0,0.1,148.72,0,4.4,65.8,0.0491
0,0.1,148.72,0,4.4,65.8,4.91,0,0,0,3.2,0,7.6,0.2135
0,0,0,3.2,0,7.6,21.35,17.1,0,21.68,7.1,1,35.7,0.0916
17.1,0,21.68,7.1,1,35.7,9.16,10.35,0,16.38,0.2,1.6,10.4,0.2547
10.35,0,16.38,0.2,1.6,10.4,25.47,36.45,0,3.69,18.5,62,15.8,0.1198
36.45,0,3.69,18.5,62,15.8,11.98,16.2,0,29.23,10.1,18.3,14.2,0.2513
16.2,0,29.23,10.1,18.3,14.2,25.13,17.73,0.1,13.81,13.6,20.4,9.5,0.4596
17.73,0.1,13.81,13.6,20.4,9.5,45.96,21.15,0.8,54.61,6.3,1.8,23.4,0.2883
21.15,0.8,54.61,6.3,1.8,23.4,28.83,22.5,0.2,8.03,8,16.3,0,0.2732
22.5,0.2,8.03,8,16.3,0,27.32,12.51,0.1,0,12.2,31.5,2.5,0.2152
12.51,0.1,0,12.2,31.5,2.5,21.52,0,0.2,57.82,5.6,1.7,19,0.1809
0,0.2,57.82,5.6,1.7,19,18.09,89.55,0.3,3.21,26,16.2,10.4,0.5972
89.55,0.3,3.21,26,16.2,10.4,59.72,2.16,0.6,12.85,4.2,4.1,4.8,1.1434
2.16,0.6,12.85,4.2,4.1,4.8,114.34,2.25,0,0,2.8,10,3,0.3718
2.25,0,0,2.8,10,3,37.18,31.95,8,11.56,21.1,0.9,5.9,0.2297
31.95,8,11.56,21.1,0.9,5.9,22.97,0,0,0,28.5,0.7,5.6,0.3667
0,0,0,28.5,0.7,5.6,36.67,24.3,0,0,1,0,0,0.5466
24.3,0,0,1,0,0,54.66,0,0,0,0,0,0,0.4982
0,0,0,0,0,0,49.82,0,0,0,0,0,1.1,0.2365
0,0,0,0,0,1.1,23.65,0,0,0,1,0.6,2.9,0.2456
0,0,0,1,0.6,2.9,24.56,0,0,0,0,0.3,0,0.1332
0,0,0,0,0.3,0,13.32,11.7,0,0,0.9,0,10.1,0.1209
11.7,0,0,0.9,0,10.1,12.09,0,0,0,0,0,0,0.1092
0,0,0,0,0,0,10.92,0,0,0,0,0,0,0.1002
0,0,0,0,0,0,10.02,0,0,0,0,0,0,0.0936
0,0,0,0,0,0,9.36,0,0,0,0,0,0,0.0891
0,0,0,0,0,0,8.91,0,0,0,5.6,0.5,5.1,0.0853
0,0,0,5.6,0.5,5.1,8.53,2.7,0,0,5.5,1.3,5.3,0.0793
2.7,0,0,5.5,1.3,5.3,7.93,0,0,24.89,0,0,0,0.1678
0,0,24.89,0,0,0,16.78,0,0,0,0,0,0,0.1172
0,0,0,0,0,0,11.72,0,0,0,0,0,0,0.0862
0,0,0,0,0,0,8.62,0,0,0,0,0,0,0.0663
0,0,0,0,0,0,6.63,0,0,0,0,0,0,0.0692
0,0,0,0,0,0,6.92,0,0,0,4.6,0,1.1,0.0635
0,0,0,4.6,0,1.1,6.35,32.4,0,0,13.7,18.7,30.3,0.0742
32.4,0,0,13.7,18.7,30.3,7.42,0,0,0,0,0,0,0.2639
0,0,0,0,0,0,26.39,2.7,0,0,0.6,0,0,0.1464
2.7,0,0,0.6,0,0,14.64,0,0,0,0,0,0,0.0875
0,0,0,0,0,0,8.75,0,0,0,0,0,0,0.0757
0,0,0,0,0,0,7.57,0,0,0,0,0,0,0.0685
0,0,0,0,0,0,6.85,0,0,0,0,0,0,0.0646
0,0,0,0,0,0,6.46,0,0,0,0,0,0,0.0606
0,0,0,0,0,0,6.06,11.7,0,0,56.1,7.5,61.5,0.0501
11.7,0,0,56.1,7.5,61.5,5.01,1.62,0.3,0,26.5,16.1,27.4,0.7092
1.62,0.3,0,26.5,16.1,27.4,70.92,0,16,68.26,0,0,0,0.4499
0,16,68.26,0,0,0,44.99,0,0,28.11,0,0,0.3,0.3492
0,0,28.11,0,0,0.3,34.92,0,0,0,1.4,0,0,0.1821
0,0,0,1.4,0,0,18.21,0,0,0,0,0,0,0.1148
0,0,0,0,0,0,11.48,0,0,0,0.9,1.2,0,0.0831
0,0,0,0.9,1.2,0,8.31,0,0,0,0,0,0,0.0797
0,0,0,0,0,0,7.97,0,0,0,0,0,0,0.0766
0,0,0,0,0,0,7.66,0,0,0,0,0,0,0.073
0,0,0,0,0,0,7.3,0,0,0,0,0,0,0.0692
0,0,0,0,0,0,6.92,0,0,0,0,0,0,0.0654
0,0,0,0,0,0,6.54,0,0,0,0,0.5,0,0.0613
0,0,0,0,0.5,0,6.13,0,0,0,0,0,0,0.0571
0,0,0,0,0,0,5.71,0,0,0,0,0,0,0.056
0,0,0,0,0,0,5.6,0,0,0,0,0,0,0.0556
0,0,0,0,0,0,5.56,0,0,0,0,0,0,0.054
0,0,0,0,0,0,5.4,0,0,0,0,0,0,0.0532
0,0,0,0,0,0,5.32,0,0,0,0,0,0,0.0713
0,0,0,0,0,0,7.13,0,0,0,0,0,0,0.0838
0,0,0,0,0,0,8.38,3.42,26,0,8.5,1.2,53.3,0.0821
3.42,26,0,8.5,1.2,53.3,8.21,0,0,0,0,0.4,0,0.1817
0,0,0,0,0.4,0,18.17,0,0,0,0.3,0,0.4,0.1998
0,0,0,0.3,0,0.4,19.98,0,0,0,0.3,0,0,0.1617
0,0,0,0.3,0,0,16.17,0,0,0,0,0,0.8,0.1172
0,0,0,0,0,0.8,11.72,0,0,0,0,0,0,0.0506
0,0,0,0,0,0,5.06,0,0,0,0,0.8,0.6,0.0506
0,0,0,0,0.8,0.6,5.06,0,0,0,0,0,0,0.0492
0,0,0,0,0,0,4.92,0,0,0,0,0,0,0.0492
0,0,0,0,0,0,4.92,0,0,0,0,0,0,0.048
0,0,0,0,0,0,4.8,0,0,0,0,0,0,0.0467
0,0,0,0,0,0,4.67,0,0,0,0,0,0,0.0949
0,0,0,0,0,0,9.49,0,0,0,0,0,0,0.0815
0,0,0,0,0,0,8.15,0,0,0,0,0,0,0.0738
0,0,0,0,0,0,7.38,0,0,0,0,0,0,0.0629
0,0,0,0,0,0,6.29,0,0,0,0,0,0,0.0597
0,0,0,0,0,0,5.97,0,0,0,0,0,0,0.0452
0,0,0,0,0,0,4.52,0,0,0,0,0,0,0.0507
0,0,0,0,0,0,5.07,61.23,57,0,156.5,42.1,35.5,0.052
61.23,57,0,156.5,42.1,35.5,5.2,25.21,36,30.8,20.3,22.7,22.8,0.1531
25.21,36,30.8,20.3,22.7,22.8,15.31,4.5,2,0,10.3,7.9,0,0.3647
4.5,2,0,10.3,7.9,0,36.47,0,0,0,0,0,0,0.229
0,0,0,0,0,0,22.9,0,0,0,0,0,0,0.1433
0,0,0,0,0,0,14.33,0,0,0,0,0,0,0.072
0,0,0,0,0,0,7.2,0,0,0,0,0,0,0.0572
0,0,0,0,0,0,5.72,0,0,0,0,0,0,0.0542
0,0,0,0,0,0,5.42,0,0,0,0,0,0,0.0634
0,0,0,0,0,0,6.34,0,0,0,0,0,0,0.0689
0,0,0,0,0,0,6.89,0,0,0,0,0,0,0.0879
0,0,0,0,0,0,8.79,0,0,0,0,0,0,0.0748
0,0,0,0,0,0,7.48,0,0,0,0,0,0,0.0702
0,0,0,0,0,0,7.02,0,0,0,0,0,0,0.0626
0,0,0,0,0,0,6.26,0,0,0,0.3,0,0,0.058
0,0,0,0.3,0,0,5.8,0,0,0,0,0,0,0.0567
0,0,0,0,0,0,5.67,0,0,0,0,0,0,0.0532
0,0,0,0,0,0,5.32,0,0,0,0,0,0,0.0532
0,0,0,0,0,0,5.32,0,0,0,0,0,0,0.0519
0,0,0,0,0,0,5.19,0,0,0,0,0,0,0.0797
0,0,0,0,0,0,7.97,0,0,0,0,0,0,0.0788
0,0,0,0,0,0,7.88,0,0,0,18.1,0,0,0.0732
0,0,0,18.1,0,0,7.32,0,0,0,16.1,0,0,0.0642
0,0,0,16.1,0,0,6.42,5.4,0,0,0,0,0.3,0.0538
5.4,0,0,0,0,0.3,5.38,0,0,0,0,0,0,0.0532
0,0,0,0,0,0,5.32,0,0,0,0,0,0,0.0991
0,0,0,0,0,0,9.91,0,0,0,0,0,0,0.0897
0,0,0,0,0,0,8.97,0,0,0,0,0,0,0.078
0,0,0,0,0,0,7.8,0,0,0,0,0,0,0.0698
0,0,0,0,0,0,6.98,4.5,0,16.5,1.1,3.8,2.9,0.0543
4.5,0,16.5,1.1,3.8,2.9,5.43,99.06,0,40.7,45.4,21.7,12.5,0.0607
99.06,0,40.7,45.4,21.7,12.5,6.07,0,9,0,0,0,0,0.099
0,9,0,0,0,0,9.9,0,0,0,0,0,0,0.1026
0,0,0,0,0,0,10.26,0,0,0,0,0,0,0.0886
0,0,0,0,0,0,8.86,0,0,0,0,0,0,0.0418
0,0,0,0,0,0,4.18,0,0,0,0.5,0,16.4,0.0363
0,0,0,0.5,0,16.4,3.63,0,0,0,0,0,0,0.033
0,0,0,0,0,0,3.3,0,0,0,0,0,0,0.0448
0,0,0,0,0,0,4.48,0,0,0,0,0,0,0.0683
0,0,0,0,0,0,6.83,0,0,0,0,0,0,0.0638
0,0,0,0,0,0,6.38,0,0,0,0,0,0,0.0627
0,0,0,0,0,0,6.27,0,0,0,0,0,0,0.0553
0,0,0,0,0,0,5.53,0,0,0,0,0,0,0.0394
0,0,0,0,0,0,3.94,0,0,0,0,0,0,0.0299
0,0,0,0,0,0,2.99,0,0,0,0,0,0,0.0255
0,0,0,0,0,0,2.55,0,0,5.5,0,4.2,0,0.0251
0,0,5.5,0,4.2,0,2.51,0,0,0,0,0,0,0.0233
0,0,0,0,0,0,2.33,0,0,0,0,0,0,0.044
0,0,0,0,0,0,4.4,0,0,0,0,0,0,0.0416
0,0,0,0,0,0,4.16,0,0,0,0,0.3,0,0.032
0,0,0,0,0.3,0,3.2,0,0,0,0,0,0,0.0244
0,0,0,0,0,0,2.44,0,0,0,0,0,0,0.0196
0,0,0,0,0,0,1.96,0,0,0,0,0,0,0.0173
0,0,0,0,0,0,1.73,0,0,0,0,0,0,0.015
0,0,0,0,0,0,1.5,0,0,0,0,0,0,0.0134
0,0,0,0,0,0,1.34,0,0,0,0,0,0,0.0123
0,0,0,0,0,0,1.23,0,0,0,0,0,0,0.0112
0,0,0,0,0,0,1.12,0,0,0,0,0,0,0.0112
0,0,0,0,0,0,1.12,0,0,0,0,0,0,0.0106
0,0,0,0,0,0,1.06,0,0,0,0,0,0,0.0097
0,0,0,0,0,0,0.97,0,0,0,0,0,0,0.0077
0,0,0,0,0,0,0.77,0,0,0,0,0,0,0.0064
0,0,0,0,0,0,0.64,0,0,0,0,0,0,0.0056
0,0,0,0,0,0,0.56,0,0,0,0,0,0,0.0067
0,0,0,0,0,0,0.67,0,0,0,0,0,12,0.0061
0,0,0,0,0,12,0.61,2.97,0,0,0,0,0.2,0.0071
2.97,0,0,0,0,0.2,0.71,0,0,0,0,0,3.4,0.0065
0,0,0,0,0,3.4,0.65,0,0,0,0,0,0.5,0.0063
0,0,0,0,0,0.5,0.63,0,0,0,0,0,0,0.0075
0,0,0,0,0,0,0.75,0,0,0,5,3.1,20,0.0081
0,0,0,5,3.1,20,0.81,1.53,0,0,8.1,2.6,6.4,0.0086
1.53,0,0,8.1,2.6,6.4,0.86,19.54,0,0,0,5,4,0.0086
19.54,0,0,0,5,4,0.86,0,0,0,0,0,0,0.0081
0,0,0,0,0,0,0.81,0,0,0,0.5,2.2,2.4,0.0081
0,0,0,0.5,2.2,2.4,0.81,19.81,16,0,7,32.9,28.8,0.0106
19.81,16,0,7,32.9,28.8,1.06,19.18,0,0,1.3,0.4,2.8,0.0173
19.18,0,0,1.3,0.4,2.8,1.73,0,0,0,0,0,0,0.0334
0,0,0,0,0,0,3.34,9.01,0,0,0,0,0,0.0427
9.01,0,0,0,0,0,4.27,0,0,0,0,0,0,0.0346
0,0,0,0,0,0,3.46,0,2,0,10.3,1.4,7.4,0.0262
0,2,0,10.3,1.4,7.4,2.62,0,3,0,0,0,0,0.0215
0,3,0,0,0,0,2.15,0,0,0,0,0,0,0.0184
0,0,0,0,0,0,1.84,0,0,0,0,0,0,0.0156
0,0,0,0,0,0,1.56,0,0,0,5.8,0,0,0.0134
0,0,0,5.8,0,0,1.34,0,0,0,1,0,8.8,0.0123
0,0,0,1,0,8.8,1.23,0,0,13.42,0.7,0,101.9,0.0117
0,0,13.42,0.7,0,101.9,1.17,10.81,0,0,0,0,0,0.16
10.81,0,0,0,0,0,16,0,45,0,0.3,0,0,0.18
0,45,0,0.3,0,0,18,0,0,0,2.2,0,0,0.0698
0,0,0,2.2,0,0,6.98,0,0,24.53,0,0,13.3,0.0452
0,0,24.53,0,0,13.3,4.52,2.25,0,84.92,0,0,42.5,0.0345
2.25,0,84.92,0,0,42.5,3.45,5.04,0,0,0,0,0,0.5158
5.04,0,0,0,0,0,51.58,0,0,30.8,0,0,7.1,0.2715
0,0,30.8,0,0,7.1,27.15,0,3,41.03,19.9,0,42,0.1294
0,3,41.03,19.9,0,42,12.94,0,0,0,0,0,0,0.1737
0,0,0,0,0,0,17.37,0,0,0,0,0,0,0.1481
0,0,0,0,0,0,14.81,0,0,0,0,0,0,0.0792
0,0,0,0,0,0,7.92,0,0,0,0,0,0,0.0647
0,0,0,0,0,0,6.47,0,0,0,0,0,0,0.0547
0,0,0,0,0,0,5.47,0,0,0,0,0,0,0.0484
0,0,0,0,0,0,4.84,0,0,0,0,0,0,0.0424
0,0,0,0,0,0,4.24,0,0,0,0,0,0,0.0389
0,0,0,0,0,0,3.89,0,0,0,0,0,0,0.0513
0,0,0,0,0,0,5.13,0,0,0,0,0,2.1,0.0476
0,0,0,0,0,2.1,4.76,0,0,0,0,0,0,0.042
0,0,0,0,0,0,4.2,0,0,0,0,0,0,0.0513
0,0,0,0,0,0,5.13,0,0,0,0,0,0,0.0502
0,0,0,0,0,0,5.02,0,0,0,0,0,0,0.0478
0,0,0,0,0,0,4.78,0,0,0,0,0,0,0.0439
0,0,0,0,0,0,4.39,0,0,0,0,0,0,0.0418
0,0,0,0,0,0,4.18,0,0,0,0,0,0,0.0383
0,0,0,0,0,0,3.83,0,0,0,0,0,0,0.035
0,0,0,0,0,0,3.5,0,0,0,0,0,0,0.0307
0,0,0,0,0,0,3.07,0,0,0,0,0,0,0.0305
0,0,0,0,0,0,3.05,0,0,0,0,0,0,0.0298
0,0,0,0,0,0,2.98,0,0,0,0,0,0,0.0288
0,0,0,0,0,0,2.88,0,0,0,0,0,0,0.0328
0,0,0,0,0,0,3.28,0,0,0,0,0,0,0.0305
0,0,0,0,0,0,3.05,0,0,0,2.5,0,0,0.0288
0,0,0,2.5,0,0,2.88,0,0,0,1.4,0,0,0.0266
0,0,0,1.4,0,0,2.66,0,0,0,0,0,0,0.0096
0,0,0,0,0,0,0.96,0,0,0,0,0,0,0.0091
0,0,0,0,0,0,0.91,0,0,0,0,0,0,0.0081
0,0,0,0,0,0,0.81,0,0,0,0,0,0,0.0077
0,0,0,0,0,0,0.77,0,0,0,0,0,0,0.0077
0,0,0,0,0,0,0.77,0,0,0,0,0,0,0.0078
0,0,0,0,0,0,0.78,0,0,0,0,0,0,0.0128
0,0,0,0,0,0,1.28,0,0,0,34.8,0,0,0.0168
0,0,0,34.8,0,0,1.68,0,0,0,35.3,0,0,0.013
0,0,0,35.3,0,0,1.3,0,0,0,0.2,0,0,0.0124
0,0,0,0.2,0,0,1.24,0,0,0,11.2,0,0.5,0.0236
0,0,0,11.2,0,0.5,2.36,0,0,0,27.1,0,0,0.0278
0,0,0,27.1,0,0,2.78,0,0,0,0,0,0,0.0218
0,0,0,0,0,0,2.18,0,0,0,0,0,0,0.018
0,0,0,0,0,0,1.8,0,0,0,0,0,0,0.0158
0,0,0,0,0,0,1.58,0,0,0,0,0,0,0.0146
0,0,0,0,0,0,1.46,0,0,0,0,0,0,0.0127
0,0,0,0,0,0,1.27,0,0,0,0,0,0,0.0109
0,0,0,0,0,0,1.09,0,0,0,1.6,0,1,0.0112
0,0,0,1.6,0,1,1.12,0,0,0,20.6,0,0,0.011
0,0,0,20.6,0,0,1.1,0,0,0,22.2,0,0,0.0258
0,0,0,22.2,0,0,2.58,0,0,0,0,0,0,0.0224
0,0,0,0,0,0,2.24,0,0,0,0,0,0,0.0181
0,0,0,0,0,0,1.81,0,0,0,0.3,0,1.1,0.0153
0,0,0,0.3,0,1.1,1.53,0,0,0,0,0,0,0.0127
0,0,0,0,0,0,1.27,0,0,0,0,0,0,0.0108
0,0,0,0,0,0,1.08,0,0,0,0,0,2,0.0101
0,0,0,0,0,2,1.01,0,0,0,0,0,0,0.0264
0,0,0,0,0,0,2.64,5.4,0,5.5,10.7,17,13.8,0.029
5.4,0,5.5,10.7,17,13.8,2.9,0,0,0,0,0,0,0.0352
0,0,0,0,0,0,3.52,0,0,0,0,0,0,0.0375
0,0,0,0,0,0,3.75,0,0,0,0,0,0,0.025
0,0,0,0,0,0,2.5,0,0,0,0,0,0,0.0189
0,0,0,0,0,0,1.89,0,0,0,0,0,0,0.0141
0,0,0,0,0,0,1.41,0,0,0,0,0,3.7,0.0119
0,0,0,0,0,3.7,1.19,0,0,0,0,0,0,0.0114
0,0,0,0,0,0,1.14,0,0,0,0,0,0,0.0137
0,0,0,0,0,0,1.37,0,0,0,0,0,0,0.0162
0,0,0,0,0,0,1.62,0,0,0,0,0,0,0.0177
0,0,0,0,0,0,1.77,0,0,0,0,0,0,0.035
0,0,0,0,0,0,3.5,0,0,0,0,0,0,0.0247
0,0,0,0,0,0,2.47,0,0,0,0,0,0,0.0194
0,0,0,0,0,0,1.94,0,0,0,0,0,0,0.0228
0,0,0,0,0,0,2.28,0,0,0,0,0,0,0.0181
0,0,0,0,0,0,1.81,0,0,0,0,0,0,0.0115
0,0,0,0,0,0,1.15,0,0,0,0,0,0,0.0106
0,0,0,0,0,0,1.06,0,0,0,0,0,1.8,0.0106
0,0,0,0,0,1.8,1.06,0,0,0,0,0,0,0.0101
0,0,0,0,0,0,1.01,0,0,0,0,0,0,0.0233
0,0,0,0,0,0,2.33,0,0,0,0,0,0,0.0194
0,0,0,0,0,0,1.94,0,0,0,0,0,0,0.0181
0,0,0,0,0,0,1.81,0,0,0,0,0,0,0.0148
0,0,0,0,0,0,1.48,0,0,0,0,0,4.2,0.0108
0,0,0,0,0,4.2,1.08,0,0,0,0.2,0,1.7,0.0106
0,0,0,0.2,0,1.7,1.06,0,35,27.5,0.9,1.2,0,0.0106
0,35,27.5,0.9,1.2,0,1.06,0,0,0,0,0,0,0.0101
0,0,0,0,0,0,1.01,0,0,0,0,0,0,0.0372
0,0,0,0,0,0,3.72,0,20,0,13.9,1.8,19.4,0.0352
0,20,0,13.9,1.8,19.4,3.52,0,18,29.7,0.3,0,0,0.032
0,18,29.7,0.3,0,0,3.2,0,0,0,0,0,0,0.0284
0,0,0,0,0,0,2.84,0,0,0,0,0,0,0.0382
0,0,0,0,0,0,3.82,0,0,0,0,0,0,0.026
0,0,0,0,0,0,2.6,0,0,0,0,0,0,0.0247
0,0,0,0,0,0,2.47,0,0,0,0,0.3,0,0.0138
0,0,0,0,0.3,0,1.38,0,0,0,0,0,0,0.0128
0,0,0,0,0,0,1.28,0,0,0,0,0,0,0.0123
0,0,0,0,0,0,1.23,0,0,0,0,0,0,0.0128
0,0,0,0,0,0,1.28,0,0,0,0,0,0,0.0404
0,0,0,0,0,0,4.04,0,0,0,0,0,0,0.0171
0,0,0,0,0,0,1.71,0,0,0,0,0,0,0.0249
0,0,0,0,0,0,2.49,0,0,0,0,0,0,0.0172
0,0,0,0,0,0,1.72,0,0,0,0,0,0,0.016
